user_id	f	p	n
2_TR056X1yg3Nz_J_ckrkA	3	3	0
2XCsVpAMsGUykrM-BBFEXA	25	38	6
1z5g776arNE0zf9Z_YAdvQ	2	12	2
2YvnqTSffCiQhdximqjeVQ	11	4	0
3-g2JOVsi9665scYj3FoqA	1	1	0
20agWQZIFCC8E_7rRPyj4w	1	2	0
24eJzxw6niP7zUkVA6nxqg	4	2	5
1WETDRBnnaslCNteq4pcIg	7	5	1
1XliiuvbnE5jmHN_VPi05g	2	0	1
1YmBizzytmhrKzNXmfz7yg	4	5	0
27an5rDlMt7ID9r4CPj9gA	9	3	1
2AaGZayqPdzyVMmWYZXLKA	1	0	1
2ClJvU-xI3RyYZ-k0KNHdw	7	1	0
2OLdiDZNdrPkdjp1WmW0-w	3	8	9
2EdPE60tgNG4TGr_ZpYFbQ	10	2	0
2AGGIi5EiVLM1XhBXaaAVw	50	76	14
2pkzS37Mb9v68xnKtWJCBw	3	1	0
2R96pVbaZMiIojsX7xq9hw	1	0	1
1_iqTTsmzaQgz-USmqv-Xg	8	1	4
330uVLSamVfBMHDvvhAprw	3	12	12
37Q5bYNcF8tpTtNj6Y4W5A	6	1	1
21YHe4qyAgi7ZE9kNys3iQ	3	16	9
3AnCqZDnRUe0T_3dpDOHOA	2	1	0
260WY5gkfvqvht4WUMWnJQ	11	1	0
3BvvoNFdTkzb8cqmxA6W3g	5	4	2
31OZmHva7Q0dTNqpM4TKug	78	42	8
37L7dRibRuo5gYy9pU5Oig	4	0	3
3ajbEh3BLNYq2xvKWLNx9w	0	3	0
2CMpG6a1GxkZzJFa0UcubQ	4	6	4
2EQB7YDN9Ao2jaJUWqYNTg	6	1	0
3CKkDPMS9Uft43gB8_iBIw	7	3	1
3BsVZI9K0R2I-BTYziS-Ow	0	0	5
3CjnFwC5aFWZlevNLIsU5g	3	0	1
3FGJMbaYAd6WP6jp0_Z3Cw	22	3	0
2G4U26iJDUCpMxfFfKW_mg	25	6	4
1ylYrKcGNA8MDkhNBTjHMA	90	46	4
3dPeTVuQatCgQeyJgkwKdA	6	11	6
3GE_u8u6UQb-AsoSq4q_wg	5	1	2
1_5zcj-nV18IU700y2kMEQ	38	2	3
21vuCiSqqhAAJbBpQN37NA	15	1	1
2HQecKs94C6UV8dyy7ABUA	4	2	1
3HvZNzlLZBm02fjrGXHZxw	3	9	2
3jBH2OJcpM21ieJlftsNpQ	4	0	1
2JuVzUYd7P_VCQ9XQHpbuw	1	4	1
29qRAO5Edn0YtuizLWZR4g	36	36	8
25vouaDi7Rx30jJJHjfnPw	13	2	2
3kezOVQ1sMsiJXr_IilqIg	0	0	4
2KyVDkX2UsYmKFTS8NKzrw	8	2	1
3mTJ23oAoW6LpCBS17yDsw	3	1	1
2m-SeNplZbArwxL-NjjNcA	5	0	1
2SCViG5YGt-VKkX2jsVphw	2	25	13
3OK7JYgsurwOkmZE1i6RxQ	7	1	1
2CdbmUXg7kkmbJ1XSDrY-A	9	2	2
2FtCOwNwd6UsBgScSc1_Ug	23	38	5
2HmPMHo_h6dcrMv2C7fYNQ	1	7	2
2jI8hHdVB5BvUALXfq9eJA	4	1	0
3PF0q_BatR_vHtzAC9pKSg	3	5	1
2TmYgUCnGmnNiKO8-STKpw	2	4	3
2v7uQidfFupFgFHCW9_ZTA	1	0	1
28MSq7NWzcLCGYXkX2p9KQ	3	14	4
2KvxS3HmcOOXj2pCm8o6TQ	6	5	1
2bQk4NhQo9Ud_3JOCcM_-g	5	0	1
3QVxADS22LBR3JBbZf_ZOQ	3	6	2
2dskMMZLzaTjXmJ4ZVi4wQ	5	7	4
2DSg4CkLbkH3FS3y2xQgHw	6	1	1
2fdyqZooz7YSZ5vgkDLxxA	87	3	1
2Fg-qB58bJGEOo7c69WBbw	24	2	0
3sJ62Mkavx69FBec71agYg	7	2	1
2gvAjt4fV9YsjDZHEqCTpQ	56	1	1
2GqvnKS0sedwJOmYtr2quQ	17	5	3
2ISzLFGdHHuyxy-PFfchaQ	2	1	1
2OFDDaFa5QjwAjs_i2GBPg	1	23	6
3unUmylHLhFNBxG0QTWwPA	20	6	0
2K9Nmz5tmoezS4e0MjRQvQ	2	1	0
2pHuUR8WVXGTUKYrrHf2-w	13	1	2
2jctQWIVJO4XIBH5bfnwkg	6	3	3
2R6rfoAVuTEs-es6yeYrrg	3	0	2
2l8rt0DwFiD-UAb303c0Dw	2	2	0
2M-bH0iVMoeYZiI9SRtfvQ	5	2	2
2SAZ4ONRtqtgL2IaZWTQyQ	4	2	0
2mQpxWifARjbp7H1rehVrQ	1	2	0
3VrsuHI2bSdRQJH_5kI2yA	15	7	1
2wkGOromHDttJOhfsNn8qA	10	31	4
2oUx-AIgLrtxslUvSoQCcQ	7	1	0
2qgYp08wb3xihUq6JBSZ7g	8	3	0
2s1za27bGbB1v_dGgFtSHQ	4	1	0
2Th6ccf5sgIpmBZu6Zr5jw	5	2	3
2sNCpX2RfWozHFcHumxtFw	2	2	1
2XwNqzFLqD6tEi5NzLcCDA	22	2	1
2kceAwjbj3I9XOeQPF3lMw	12	13	3
3wWLL2RDEZ9GgU0rNxyyXQ	3	8	1
3yKXsQJI8q6M8tIJQp6udQ	5	1	1
3ZZ6RqfAbjO-a_2Ulb5KGQ	19	3	0
2zRxVpcvfoVBUVJVEsuj8Q	5	20	1
40N2SOKzHmCl2K4z7q5twA	4	2	1
304AsXKlQinTePQKvwuoQA	8	2	0
458bvbL7S9CrhyCM-JxaYA	1	3	1
480W0ATntxq7zj836iQMUQ	9	0	2
4AaTIpogjcLNzXKb68UcCQ	5	0	1
4Boh5QnKUnRUgn4ZNCeTrw	2	1	1
4dA4aeJa7kFjZT3dQwosMw	0	1	1
4EcNQRarmWP-VrElsxkMBg	5	1	1
2URwvKJRHf68V1UncLVaZg	5	16	1
2W8kTEcYhkSL2yYSyHxOcw	4	0	1
4fBoWddaekBhdSFhwIb1RA	2	15	6
2TX0Gv0k6ZtEfVyImcvnNQ	6	17	3
2VjbRntwFcQ6UMDArqvpNQ	4	6	1
4goE4n4vOo8bF2aB3P8foA	6	3	2
2WkzhDEj50p_t86vgpIWqA	3	1	0
4Hx2VPfIid_C3YOjuXJflw	4	2	0
4IRKzaGf2J4aBxIerIP5OQ	35	1	0
4LBWWzqAdPyb6R-834cvMA	5	1	0
2yRfqW5p8Gzr9mQ0q3uRdQ	3	9	3
4mILqmATFktvFYWqrpRAUg	8	9	2
4nJDgx8xTdIF2e60kAbQ4g	15	2	4
2XUzWESdjzJ0fsJ0GB_FJw	2	22	14
2_HfgANoSydelB2FSExqWw	84	14	5
31bQkG-vE1yrBhPJHd2pgg	4	0	1
2Z7vU_NYUlWwr1lITnm1BQ	2	3	1
2LCrT_BOJvGV4xi_lmoRcA	18	44	10
3-vjuwS6bEurZONd5xeo1g	4	1	0
4OXb9Ggo3Bg7M_1U2IWFXw	3	4	23
34gJ_KlP3RM6jotNT6TcDQ	121	50	7
398HU7TxK40T61ju1gYamQ	8	0	1
2nXFEyQ06RfcdAXIPbxuwA	4	25	13
4QA8ilDzVnF4j__I6E4T6w	6	1	1
3ay0VC64u7Tt9sYkjOb46w	1	2	1
3C95upV7vWRMiTfDZs1rqA	3	3	2
2PcNcJGfBwv4PYLd4zDm7w	3	10	3
3dagf-CN58akrBf4nNVgYw	5	6	2
3fVDR8mRUbXZ33Wn0GTD7Q	4	0	1
2QzrMw_uWZuhPFvqie0cmg	2	9	0
3h2q8SdK4BN12VRJ4hJ3Yw	10	3	4
3iMoRTVuDQNeHEs8Tz3GbQ	2	0	1
2SAfpKiBCl4TQE0D3UhyTQ	6	10	5
2TatZo-rMDNzpKRyuZwl1g	9	2	1
2mUUGaGLypqrBPQgmxV2_g	1	27	10
2OVElMuEwuMcLDJBfgkz9w	3	1	0
3jVpxe5aTPaXndSeq0pb0A	47	11	12
3lPOjxZ08f8VyXGIDqCyHg	2	1	3
3nJ-le2gdOzVlMNIYq25MQ	4	0	1
36atraD20s_3MwuaBsimSw	32	48	9
3ovK2YKFiscG_E81MzoHiQ	3	2	1
2URPAzG5RELkB1cCm1ASJw	2	9	3
39t4RmvwGZEyroT5-jcp4Q	2	1	0
3Q1CS2Tqhpb3kTtDXT5Yqg	3	0	1
3RDk4vz_8l62oFD6kpt-Cg	11	1	0
3tXDMDbS-fhx-X-voc3wDQ	4	0	1
2VzfDJFrmQSbC_GLW4pzJA	2	8	1
2xfC6gJkUm0ooJihuILjeA	3	2	0
2qHZpX0axtxHcfm9dzVP8g	0	14	0
2Z7cqmoaWKI_aZMntFho5w	3	3	0
3-gd5DJZnpIulyFZ0HZCPw	2	3	1
3V38uhy1Rgw6Acle1c6t1A	3	7	4
2s47BLZNzhTFvv-Or0zjHQ	3	3	1
2sr930CwqODBPou2fDa00Q	3	1	0
33M5E5Z3RIYS_CW7rMIzfg	15	8	1
3BddvFu894h9jHKneItueg	8	13	2
2UEjDNLQbmhllWM3qbNJTQ	7	4	4
2vjqDh6F5PE3SXdgdgrCKw	5	1	1
2x2xEFMucNA7j61Ld551cg	7	2	1
38BNIi0H7C98g_AjFcepJA	4	12	2
3AQcG5tXa-f-u2HmKZ-ItA	2	5	2
3c-HTCk1jSGU7NYaNgIYtA	1	3	1
2YrJ7dUrF1jvaAo-Kp2r2w	3	1	7
3cTX-1OUKBFQqz7vceDL7g	16	1	0
3fkUM_Ba0g90CMI1C0cXTw	3	0	1
3CcA1joMyDwWw3en9H6ecg	7	6	1
3ihul3Rd9b89U7rb8tEnXg	4	2	0
2_m3s3wBARv-DL_iomFahA	14	3	0
3dMzHlYp7b2sizfvOju_Vg	8	1	0
3w-JiPus8k-BR5PQ7egDvQ	6	33	9
31LdrU3IuYa76bu41jcyvA	8	1	2
3jSt1xaEdTKQtxbYVy7aZQ	4	3	2
3g-YH3lt4wzdf3aZqqfYIg	4	7	1
4sIK_74UwkKU9YQXIfgCdg	19	68	12
3L4Gt90W3dTFYM4goN-IPQ	7	2	0
3hFBk9lLFTC2HeRprtfusw	3	1	1
33vUIil_GCaT92aUaZhRXA	63	64	12
3j3XrXZ9_02CVqmXHsWqzA	2	1	2
4uw7hCPC3owbFuhAkyxrAw	3	28	3
3MycA8K5YX5IrxhsTuZgWw	6	5	2
3OmLvhYqJBA--W7fngN7TQ	12	1	1
3K3xzwHvAaJqxyLRJv5d0g	14	4	0
3mBNs5b7yZY2F3xNQNYhbQ	8	0	1
3y4hvopMEdMSVmZhoN1r9Q	13	17	1
4WMLqFHdGBBJhpn_8NtlHQ	41	6	2
4yOGjhmeEddr8UjSrv1V8A	9	0	1
5-QZws6rY1kJUs0bQdYIDw	4	1	0
54GvFEq1JPlsys3zGMarVw	2	1	1
3pJiSs1CKU2t3oxwKurYcQ	3	0	2
3Zk6AL9ECMlG2q0FoTFRyQ	7	6	2
59HZ2d69gRPyKsvWGGZwCA	3	3	2
4-fbjPypiNODcxiXAfbRxg	20	3	0
5AXJZi0sXja4PLLpRxRvEw	6	1	1
42zFAYo8_H1CGZgsHOtyfw	3	2	0
5BUY3vy_usul8ijpimTr3Q	3	1	0
3R75kuMVjfsyg1jxO4-8xA	16	2	2
3TfT9ezmXsntTMYItgIsxg	2	1	0
5DIAiai0FhAnubXzNZdo1A	2	9	3
5evd_2NnrsnpHhI55ubq1g	10	3	0
36EGeUpdSLBmfFd4zpjXGQ	40	22	5
3uvenNn_QjmGNyU4f4T9uw	3	1	1
5fZbJ9le-zF7WYiMvFvx8Q	2	2	0
39_AU_LoDMH7zGb17sfUBg	3	1	0
3VUa5MKwheF8uwmmvi15PQ	6	1	0
5GoYk7XTqvqmd82CEtnPHw	3	3	2
38mFXGlsWdVGtWKNjpSSHQ	2	13	8
3bM9i4N48xXMLrLRq8ld3Q	5	3	8
5IdcWMUEIC9N-5vQlwgtVQ	9	4	0
5jO2RMO-MYZDWTIYzr3dSA	2	3	1
3aTFkOK2XO58C4SodlMdpQ	5	3	2
5kGY5JRYQgMFWzMgdLFS1Q	7	8	4
3c3EP-6SUJDFy1ShBsQ-cw	2	1	0
5l7AlywlvqU-58vXwhy04A	6	1	0
5NY4-JqZlFXFmDfZABuxiw	4	4	1
3ch-JeRygCmrXf4mwZ9JTg	11	9	2
3d5nEq4GTlrK1ZxTnJ4HKA	5	5	3
5pj6l8qeMbyCcFYSUGsC_A	25	1	1
3nUQ4xbLlySDbkE03nyp-Q	16	11	30
3XH6UJhyiUF69njou8S86w	41	19	3
3P1B92zKR8zQNVDmztcPhg	17	1	1
3qdID47hLPArAQ8z7MIkGw	3	1	1
3zC64LXR_RU6LKmPZcZyug	36	6	3
3_A0wwsTA02CUSpdj_gSWA	3	0	1
41J-D28bvvV0oBnpO6nHrQ	4	2	1
3Rn2B-UhmogglgwL_-HW3Q	2	6	2
3TyNeRtLzf7ucy_gGm1MQQ	5	1	0
45CWmsjWWqsK0tVxS3y6Vw	47	11	1
49gP_g_eAFhVvjhWKYB_tg	24	3	4
4AebliBwqHFKnllPcyn8pw	7	0	1
5S9qsoHWUcMeahMtBwuX3g	18	19	6
4c2SkGpyLUmiVJnC7M_xPw	10	1	0
4dKM5G_-NLqi43T4oGwNSw	11	1	2
5uvrTAEEHs92OAWPgsrEoQ	8	1	1
4EGaVJczRHBPqCBHAuaKYQ	7	1	1
3FRzcb41y7LYr5yRMQSoqw	78	42	9
4fJQVV3r8dTCIaXAVbBEbw	0	7	2
3gUcAKxaPfUlJIHqNRMGHQ	8	2	0
3dno9Y7mtvi2tq6IfMpDeA	17	52	7
5vP4f0CgMdG86ec8PU3nWw	3	3	3
3G8JusGvR8c1ETLkwA56wQ	3	0	1
5w_39fixYcbWU29Bi7VNqw	41	3	1
5yC90uVZNplH0XzHZpCLWQ	2	2	1
4G_Khg9ZEvn_H3PHGXjG7A	10	7	2
3vML-LnH0dIyHCrqF5xEYw	22	38	8
3IjNIijit0-_rovJOkszcQ	8	11	2
5z7eT-mPxTLWohy7BoZsfw	11	1	2
61dSuLgf4KqFwFaYkTFgHQ	11	2	0
4i-mHrOHOWinc9vIXq6joA	5	6	1
64PJ9gr2qhPN1-4_0CwyhA	2	2	2
3jUSVrYmQDqLozgg3KMyJg	6	3	1
66WUJ-_dgXJ1Ac-4Sext2g	4	4	0
68SHfu7JolE6Hv0IlgR46Q	4	2	0
6BhR4jomGqTJiZ_vnwAXzQ	4	2	0
3lfUi-mFFFq2f-nToo0HxA	4	5	0
6CQRmvaVMc3LP_tPjFb6tw	2	1	1
3NBHgFVqcwNwGg7wVGR2_Q	4	1	1
4ISG7_E0jmpjIZlBBtZnQQ	7	4	5
3hPmlMAP3PfHMiwNW_RUZg	12	37	6
3j84GFWj8izOI5lXt-eGGw	3	1	1
4Ljy3d6c_rzBNiqgWioppQ	10	8	0
3K68mtLdTF8UHSvr1eGKrw	5	5	3
4MPooE56H7rZV4O9la7eXA	3	1	1
4nv-S2c76e-IvterupcA2A	15	9	3
6e7pZofhDuIlD_rX2oYirQ	12	23	12
4pcGmKCPj2Pg8AtEAmj-Nw	6	2	1
6FSlqQQKCupdELrDBWat2w	12	3	0
6gVDIhk2Q1XNlKgAUZ3BOQ	3	0	1
4qeJfsaBqTmJY0JzkS4URQ	8	1	1
3w8MrAftLHUpcw2TkeEqEA	8	20	19
6iQhFgmlmarmm8-IgnTw4w	30	4	2
6Jvc90UBfg6hKu-Rd08csg	3	0	2
6LWOM4MvirbZfc69hFPVLw	12	1	1
3yc5JeWwQVhjx22Lx6OQ0Q	5	1	1
3zTbl3o8-OWwajeZLlOJcg	2	1	0
403g4I1bCRzddl7NGGHJOg	4	3	1
3Mm_Kl6cXOPpRJYYpE9_AA	5	20	7
3O-aSIQXWaxNcGpw4aCGUA	7	0	1
44h9zmITtiNExRQo90jpVQ	1	3	3
3ONPPazUH-Q3XblYJIaA1A	24	66	13
6n2YriQxV4vMPLIbVCE_fg	2	11	6
6oDX05oHe_vG3EomghoOPQ	3	1	1
6PGrbFCEpBUlpN961gZL4A	2	1	2
6q6ZXl8H5Yry2pI0_bOQCQ	3	6	1
471TYC70jQrVLSqLG7Cc3A	15	2	1
3p4eje1iwECESew0kg_N4A	7	7	1
6RiiM5QNidgjc9T2g6C_Gw	1	2	1
3qJLajDPgc-Imjk5INt8mQ	68	2	1
4TfSixcql5XSiyF4NnhKjg	13	16	1
4V2EcwldJTbcfHAsg81k5g	1	0	1
45V7-1r79DEG0HbuaKYIlg	76	79	9
6STpZ4eL0rzkTdz5v-ZnUA	11	2	1
3s0K-1USEkGnA8de9GRrhQ	2	3	4
4A3dQlNtdL8uaMgXbHIEHg	65	3	0
4WyOI4x62W2EsvZO-RV-MQ	3	5	1
6Ttenb0ylI0ZeJIK7UAcAw	10	2	1
3PleJJEDyGLIWqaW7JlTyQ	39	7	2
49UVlMwjYXZA7OEvApzwnA	5	7	0
3UDYuIkrdCafFwl8MLxeVw	27	8	0
4awtPy_a90mciUxOVQaENA	12	10	0
4CJGQajGdc8JwFneADetcQ	9	3	0
4aTO802JPl724sNCrZ4rKA	4	1	3
4cFiEhbWHdFemCfq2qO18A	1	1	2
3vn5AMzy7XilY5XVWlUr0g	3	7	10
3WBXsHauix0sUsBNmX8GAw	3	6	1
6vMTLJ1krXzQ3CecDd5eaw	51	34	12
6x5qys5cBteFPITDJ8duKw	3	7	1
6YK7NDe1m5QOZyrnM4GRRw	5	0	1
3Ye42dEIy2ZDDsnGB0t_Eg	23	5	7
6ZihDtzHna8KhFzCRE8rHA	2	1	1
4Dqeb_NGFpLG1PJp7wqaJg	8	10	0
4EQ32CczrpFsj8K04neH6A	2	1	0
70w9Ocj9zOkA8WhkV1LYHQ	3	5	3
73JydaeS9LTmjBkonkmlog	2	1	0
78m8aqBXHMewGYx-erQ23w	5	2	1
4g8rv71572MFH9OACmNeIw	3	1	1
4zinPJ38-WxjPPomn7CPAQ	25	27	5
3RD504bNEwOmeqImRuVSsw	15	16	4
4HGr4xoYaSX7j5JuIRbxRA	5	2	2
3zvGZizJ6kefgGoBNhdBEg	4	12	3
4IbUbyvFARkCCp6rN7QKVw	8	1	1
3TpqBgI8xe30lCg4VFjLAw	8	5	0
7aMUGpEAhstdk4ZuH7qOWA	4	8	14
51OR1evWM-0KFq0FNzE-_g	4	11	2
4j8c0ttT0OcIYTrARYQZNQ	18	4	1
56hdZzodbCYYJIMqVm6edw	3	2	0
3uzKR_e4N7x7yDBr-w9fGw	2	3	1
5a4TUrTcc_n5Mxj268jg6w	3	3	0
3VxjWvOA2k_Dq_dnWzGu3Q	3	3	0
4LL0CKxz3LG9zR2TNIy6Tg	3	4	2
5bC9vaaFe_WCSNwLDcWvaw	6	2	1
3xsTOFR8nleaPWGlpjGPfA	5	1	1
4mRx2noRJ1FFRPlzSVEEdQ	14	3	1
40aklZ2SQPKnlTPZdvAqww	1	1	2
4oblu0ZFAIYHxSupsfWDzg	2	1	1
44SRDSSlxepU3TtnwmkqVQ	27	0	1
4PUUepdUEgZ-fvNWic1YAA	4	2	1
4RttlKXIjpiex-SLRZTYuQ	1	0	1
47m2PoXl6wvkzgNWLl3Tsg	24	5	1
4UJNCPOWprcE3UaDW_qKKA	4	1	4
5c4p-A1sLBlpS1cPaMpdBg	2	26	6
4a5X_LLKAswF3P2pbS-GiA	7	3	1
5DPQ7HvhMhNXl1DOhBAp8A	1	1	4
4bdykMCVZ04xY7TkRhUblA	6	2	2
7bz7S7nQU9kMenVcPsCC_w	12	19	9
5FfVSB5wUOlyTpj1AVzKXg	2	4	2
4d4xIM4lBG8BDZrG9pAuiQ	4	3	0
4eAWk-PWV8FOBlSk4rg81A	1	2	1
5g9vZtRffGGl95Xvom4mvA	4	2	0
4vSGcZyNfIuKYUP6z9Cbyg	1	9	3
4Y0p6mh8Xt2E6ShmYQ8z9g	4	0	2
4Zr9xVVX-pvvbgyFblWWgQ	2	1	0
53AZajKCKZsf-VosN8Dmeg	4	2	1
57fYH2wW71g3jlGsEkD17w	2	1	1
5GSUi1KNPflLfngdV9lXEA	2	7	4
5inF81QttrE1iXCX3Fyfvg	3	1	1
3Zi1udoY2iT9s8Q3X6tgZQ	33	40	9
5aDzLnfSjJFYxuYjrJhLrg	2	4	2
5Bol_p-ep1LEIpjz4HSsDA	5	2	2
4DtBamDdmuYGozIHJN9cig	4	37	23
5Cp4fcD0BPZ_ELafUdmzJw	2	4	1
4EX-XChUkVyrSnpLOf1yeg	13	0	1
5JSrHtH-aK69OjUxdt-k5A	3	6	1
5e-hEmve09MLXB22TXal9A	3	4	1
5FOuFx8qYyA0JcXYB31lDQ	9	1	1
3__t5LGrD4ER9qvFxmlHzA	8	3	4
5GGkZDRLB1PJ34unvenlHA	2	5	2
42su7lD8TYo8CRuRebIn0Q	5	3	0
4GgRyG2HZCyNLZV--x0D6Q	14	6	1
4Ht_ZaKrOxdJtlxsT4479w	11	0	1
4IHH8eUvLyEXgqQg2T6JmA	9	1	1
45IFweVJvt9BxWC2s5GMMg	3	3	0
4jlZyGsJQRhqA0nIOTgFog	22	3	1
3gIfcQq5KxAegwCPXc83cQ	105	270	82
49lK33nuV1dVj3l2Jto8Bg	3	7	1
4MEfBZriQTxBFoGg41L0SA	6	3	1
5hIcclyqd9yelg2BlsiXBg	10	20	2
4ar22MJ4ccVWcwAUe1exJA	8	3	2
4C30R1Gb6RcMi5HVJSWsHA	4	2	0
4My3PnGfcKM1mVr9jIVCFQ	18	15	4
3hXnPrV1lonnQmVsNi_wOQ	4	10	4
3jJDEGKkIq5HLg3G_zkDDA	1	0	1
4OnussgeseojRRimclMnSA	2	1	3
3KFDsc3boiC5ChPE7RE2JA	4	5	1
3MtrAO3oJnl3dxj32qeylQ	10	2	0
3OM0jsFvvjt2es0YRdMYzw	9	2	1
4Q3r-c6VNgCA4zps5R0lJA	3	3	1
3PISDhJCMSp2RfqmiIU5Iw	13	3	2
4scrtsIXVIFBq2J0UsuhoQ	13	5	0
4uS4fudBkPxlcXR4eycb-A	7	4	2
5iwm9uXXlATsOfukN4sJ3Q	5	17	10
4w3bStPmc5JXiy2gB5IBIQ	4	2	1
5K1_czLoCZydj0-siyIhNA	4	1	0
5kU5zZlo9SfVE2l81KDiWg	1	4	0
5kJYTUtFUJT24dWNs6eW8w	58	20	5
5mq0M5GP-o50ZE3MG7BB1g	8	5	1
7cR92zkDv4W3kqzii6axvg	108	57	19
7eVPoTYPhRptb9_JrbBOoQ	0	2	1
7fZzuzu8OvxxNF0qyAvYyA	5	2	1
5LPg2zyHQrjzQSkbMSthiQ	6	6	5
3qZWlbG4x7GGVq7KUWiXvA	1	11	14
4yfFThiCAsazpVWDb1nlQw	6	5	2
3SMK97v7Evoksbjo4b3TBQ	3	5	1
5od0HsJgjLsymj8bL18_3A	1	1	2
5pqj24r1tWW28-tZorYScg	5	0	1
7HnJU4A3pFKgMLrEZbBe1A	3	4	2
4dnDsoHuxUtzhaumxbpR5w	49	26	7
4eHnTjh9SjWQYqJwD9poeQ	76	4	0
5Skw7pAr5A9Ghxhs2og7IA	6	2	0
7jHPdM3Ol-h3GqgkafaDSQ	3	1	4
5v-2WRegOeMiUt-COZhVfw	9	3	3
4Fxp59t5Gg9IQ50aEw_VQA	5	6	2
4h9zJu197OrcE0VYjdb13w	49	1	0
5oLJL8ImlYLkFm05J6oKqQ	29	14	5
7LJJSr458FwoaomqerWgFA	2	6	1
5Q3fYC1Rjn69eQQuWJpniQ	2	1	1
5W-ruHmpkwLyI6LlanHstw	6	2	1
5xCtEV0PbhDtY_X5PhtJ1w	1	0	1
4i6M_5Xm_5SAV_nMH849DA	6	0	1
5yp8y1IV0_BHRFI9JUwwIg	4	1	2
5t6bXwztQjygha7MFU_3XA	2	1	1
5zPKdrUplSJku0PmNAoN0Q	3	2	0
3uU_6L8GnFOHTsO4I3oedg	207	27	10
3vtlXz17zv5nG6_In0tvqQ	4	0	1
3xBcvlhXrzNDkircwbxkaw	16	0	2
61HlVi4obZXwOJzCvZuqzw	3	6	1
3yWdnXigMSO8_eDAUaiuAQ	3	3	0
65yRqtZmoElX33mknQ3W9g	2	2	1
3zZa9nCFcGKsjV0rGtBW1g	1	1	0
5V5nOsLT-TbnyDB1fkqN7g	7	3	6
7oaogEbu1xBlGZaDeMl6Gw	13	14	3
67OhZ8N762r_wEYxTCVliw	7	1	2
40Vw2yA7vTRbOt16pMHbrA	6	0	1
45Cf2MLgLhwnXoLY_zY2EQ	25	3	0
7Pef9EA21szXXOPJo6Gb5w	7	4	0
696l2QdrjMRGNFnU2y_mbw	5	3	0
48WNBiL8SM1MSZhpoK5t8g	4	3	5
5WCmTakHXfDQXW4D6hUKBg	2	4	3
4adT92oIIBbXcH2vuixNTg	8	0	2
7RUOPOt3iDUXTuC8eVC68A	13	0	2
6BreeHGmFvKCs-FM7OpWmg	1	3	0
7ts2siFBbS-uAq9Rbt1l3A	16	1	2
7wHXpNPYMbCeqsod1k-00Q	1	2	0
6D4uHxYocnoLDqkF9bMlxQ	2	0	1
7Yu_g1WOvgYf9QoAb7arMg	2	1	0
5XKWrOuv68zlWhLSh6qXaQ	3	2	0
6EIFOE5S7mJUQbxZaP7Xxg	3	0	1
4bT0yqj0LIJkBP2ai6yCDg	9	15	2
5YrxWfIe4yguL83w8qoGqg	1	2	7
0bNXP9quoJEgyVZu9ipGgQ	293	182	54
0cSw18Wqo6XDuEF48HsZGg	2	2	1
4dkA654ss5dMR9wG_IrVYw	12	7	3
0DHDeHEVXPvtnh9tmNdkOw	21	2	2
4eFcyCK7E5FYowOv1Lpoqw	6	1	1
4FJ5foe5Mp2If2k0pxV_Ag	3	4	1
4GT3VrOYDe-OWcsIQk17tw	0	4	2
4hyt3HVBopU2MYcR1y7YLQ	4	1	1
4IS-bGDh9ZhPLEtHY1O2Ng	2	1	1
4LIVMT7_DUm_StDl5UPRzQ	4	1	0
4E_nPWw89FLFHdNsEgMH-g	107	143	15
5_JuHOYNL3skhzxZzPESSQ	2	30	6
4gM8QlxRe_XbFxdVkFoOUg	2	9	5
61ZfEzyIq7sixkcO_PKSFA	6	1	1
0FtlTCPyKB4rjuM7mK02Kw	4	62	5
0H60AJ3Kerkhj9rePQ149A	4	4	1
66CvWYdsXZcInKUGw62BwA	5	11	1
4IxLt4QvCsJEdaNvH9QApw	39	55	9
67WrCK3lh6vtE4IjkdV-Wg	4	0	1
0ItqxKwFSTgkifR6Fv13dQ	4	9	1
4MnVm1LWQ2ZXso4ORe_fZA	16	26	7
0KUo_66WufNHz75JYnuQOg	1	0	1
4NPYysAblB-e08I_1pfHxw	3	3	0
4PC9kl5JrILUSSAPVefAsg	25	2	1
6A22FjfZUdUmN8bMTlWfmQ	6	4	1
4QBvwxT1JxSc-VlSYw3kdg	3	2	3
4tDxAHsjMwJjc27pVI3UuA	8	2	0
8-2W5CmkDl9vrkxRpkiPRg	21	32	9
4HVJGaN2l3i-yk1cdoq4QQ	33	19	7
80IJF9_8UNBnSbtmkf89CA	8	1	0
6C67hWqPo8819RLXOc31_A	6	6	2
835IuUNtw8Qm4Tinqt0omQ	6	3	1
89rA8RNh2raAUDshk9gzhA	16	0	1
6DoJl-yhjpDzrCFpwdq_Aw	14	1	2
8B1Vek6nKlIFwU4JaAhm9w	2	4	1
6Ex8aGRvvODBe4bEwRG2pg	8	5	0
8BpRNWy5oFc8i931GUf83Q	17	4	0
4Ik1ih4MZ_FuBIoPvjyPeg	6	13	1
6gaTNu56T7yg6-qz5L_uPw	4	4	0
4UYKNH4vyRpQXr0BbViAKw	23	26	0
4kMWD1PfISI9qmPBXQYMqQ	12	6	1
4wynQwb9MPJgtehEMArwlA	4	1	1
4mGrT8MXIgwzsIS81WkYmw	2	1	1
4NgGmpZDeOnh3pGMlC-lRw	4	1	0
6hvcowqr8NYug9u-Bzw8Jg	3	13	5
