user_id	f	p	n
A13H4DHUGYR4R4	11	2	0
A13IWZJ0SNR93J	18	0	1
A12HGQHS0AWV7K	1	3	0
A12IHGWVSQM83K	3	3	1
A13KK2CPW09Q2A	1	2	0
A13LB0Z78L6DSN	13	6	2
A13M492GFLSS7T	18	2	0
A13O620IBJBDOJ	10	1	0
A15X2QXODTENXL	113	10	12
A13CSD9W3O28TA	25	1	3
A12K1TQ0OJR627	3	3	0
A13PGEX2I5AOS7	4	1	0
A13Q5806J5T9IA	6	2	0
A15XXQ0X1ABXQF	0	2	1
A13QNBQB54O6HP	0	3	0
A13RY5SDBFCX4J	1	1	0
A15YJX71EU9UG5	9	1	1
A13SD74WMEDFUA	1	0	1
A13ER8VJE870RI	16	2	1
A13UB1VJNISRH	8	1	0
A12SPOVUAHCNZW	33	5	2
A13VLG1AZQ03MA	1	0	2
A13GIFHKTWG300	9	1	2
A15Z7E8XPOUYZZ	13	3	0
A13X3AF5CJ9V6T	14	1	1
A13I1E17OQZZ0D	8	1	0
A13YM335PTWTR8	51	9	3
A160VD5283NVP5	1	2	1
A13YVD80F4PAWD	3	2	1
A13JY1ATPCHW96	48	14	1
A1411UC4J60RHB	16	1	1
A140NU3TIGCY74	1	4	0
A161VBWF5X6VNK	13	1	1
A12TWANJC040VQ	7	2	1
A12V31044B89UT	0	1	1
A12WRDB3Z6P5DL	18	1	1
A141X8GIWT74LP	17	2	1
A12Y2LOR1HPTSX	2	2	2
A1426AM6EJ8R4T	1	3	0
A143N8JHI74LXY	3	3	0
A144EM4NZF7OY4	6	1	1
A12ZACETZQRA2J	2	2	1
A145KW842X7HIJ	0	0	1
A162UJCZ9YXYZG	57	4	0
A13T70B27VMBGD	94	13	1
A143N1WREF8K00	5	3	0
A13LDYDXCZB6V4	14	8	4
A1444I4BQDPXO	2	1	1
A13O8G2N1DDKDK	6	2	0
A147GO1OF7HD8O	2	5	1
A145JF59RJ22ZZ	6	0	2
A148NQ5TEFVVSX	1	0	1
A130OYZF5FNIEQ	62	4	0
A13Q5NBG5LQL2C	1	1	1
A163S6S1WXMGV8	4	2	4
A13UM1W8UF5WQG	0	1	1
A14JANATCMRLDX	80	22	3
A13S56TAVF2Q8A	9	2	1
A13TBM699Y24BE	7	0	1
A13W6CZ4BJP4F3	1	2	0
A13XSFKDUZ7ZAT	0	1	1
A165OC6ZZ6LXY5	22	2	1
A14BBRDSJBVG0X	8	2	3
A13Z9LSC70JISN	4	0	1
A13UPWP8866FK1	2	2	1
A141PXOR9GB8QL	51	3	1
A13WA3SCM778LO	58	27	6
A14CLM6MITNDM8	0	4	0
A14EGGCZI45J3C	5	2	0
A14KMXMT1PC2I2	11	5	1
A166N0BB9O9AUK	2	4	2
A14LDKGB0B1XI6	10	1	1
A14MZ6S31SY3KV	15	0	2
A13251HBWRMQ8W	27	7	3
A133531VSFGJI1	30	1	3
A1346EA1W00Q46	13	2	1
A1476KEGRJTWF8	134	18	4
A135KKPV74XWZW	1	1	1
A14OYARGK2Q2BY	4	1	2
A148DBQGYFKUU9	19	1	0
A14QK7PAWF7QTT	23	2	1
A14ALWPFLJ3M2P	1	2	1
A14RIWYGUP9DZ1	7	0	2
A14SKRJPIZJBVX	10	1	1
A142UV53K381N9	51	18	4
A1440ATWF1RRNR	1	1	0
A16837CKPTA07O	95	19	4
A14UELVBC5S525	4	1	1
A13Y06X4O7WRY9	37	16	3
A144RIZCKM65OM	9	4	1
A13ZJ5XAUZ5KO3	8	1	0
A146K2V3U5EF18	15	0	4
A136R073TWALPG	122	24	2
A16AFM6MPH97FZ	13	7	2
A14CKCNHD5OO98	28	20	4
A147OS9XU0JKJL	11	3	0
A141RVF8SN2C8F	60	3	2
A14EF0SUYA542R	2	1	1
A16CA65YHS0LKK	21	1	1
A16E3JYBOQT0HQ	5	2	1
A14336AC8ZT6Q	22	3	0
A14FS257JS5R2A	2	1	0
A1440W6XP9KBY2	6	1	1
A14G4O1XFYP9IN	13	14	6
A16EYG2AVI4HDH	22	3	0
A14HI5TA4BS8E0	4	1	0
A144U4PW6W7IKT	8	2	1
A146L1AH81MI8V	17	3	0
A14HL3X9DR3RAM	12	1	0
A16G5RIKCBX3SB	33	1	2
A14JJING4D3A0Y	36	0	1
A16H7374IP8PL0	8	2	1
A14VTERXENYRMA	25	8	7
A16J7PKU3J6BVG	0	0	1
A14966F0OZRUZ	8	9	2
A14WXDJR40D3ST	5	2	1
A14KP0633CVB6Q	8	0	1
A14Y228ZZQRBW0	18	2	0
A147VR843HNOEY	10	3	1
A149HK55J9MSK0	8	2	0
A16LU1C62CMJ7V	23	2	1
A14C3OYNCSHYXW	1	1	1
A14LYBYOT528R2	5	1	1
A150NPPJJ8QJ2M	15	2	0
A14C1DCW7CMQE	0	3	1
A14NGQFVPHI5W1	9	2	0
A14D2324AWGPE9	8	2	1
A14P9JYZXYMI4F	38	2	1
A14F9WJS1JJ12V	15	2	1
A138WG3QE2JS4F	168	13	4
A16O2UEQUG37GU	68	3	0
A14DNCI9YLR1UK	41	2	0
A14GRZQSUYW43M	14	1	0
A14QS62MZNFXIA	4	3	0
A14RUX9GCBX49B	1	1	1
A14SYSJO59JJJR	8	2	0
A16PFHPDKSJKOS	9	3	4
A151XCH6MEQC23	33	3	1
A15366Z47YAHI0	4	2	0
A14IF5MRCQLQOO	5	3	1
A14FMSE4H1BMU9	27	2	1
A14UPAQ2ZGGUZR	1	2	0
A14W4NO6UYOMZZ	15	0	2
A16RH2SG20L7IG	22	1	2
A14K29J6H6XX8D	7	2	0
A14L8ZWT04904F	15	2	1
A13A0VU2GP7BZH	1	2	1
A16SMTSBQ5PQ6W	6	0	1
A13BQJT4D7Y6QD	5	0	1
A14XF6DCPPX5DE	2	3	0
A154L60YA6BWE6	55	4	1
A156I09E80GE8Y	20	1	1
A13EB5L0DXT0W9	6	2	0
A16U0521BEHYGG	2	2	1
A158C93JWPLR06	6	5	0
A13G3Y4U2PSBNL	9	2	1
A14MPTT6BW6SJB	25	1	4
A16V8MX7DPW997	6	1	0
A14OIU7CVILH8S	5	2	1
A13HQTA9SRY4ZJ	4	1	1
A16WQGT9AESAJJ	4	1	1
A15AACC85NJ04R	3	4	0
A13JIUPZKELYAE	21	1	1
A15BC22JPR1UD3	10	4	0
A13KUZCTXFEWVH	10	3	0
A12LH2100CKQO	137	32	12
A16YNUU6M5GDR1	7	2	2
A14Q49J8RKO4RA	11	4	1
A14RFGQE86DOMQ	1	1	1
A14SFIGK7H5QUQ	5	2	0
A13NAFBMIRRJIH	5	3	1
A170H5F08HGDRB	2	1	1
A12N5XB3C9ODEV	12	10	1
A14U3RU6E25J8V	5	3	1
A12OFKQHYGJIJ6	23	1	1
A172TGLEZRMMBX	6	0	1
A14YPMZOORMSEU	4	4	2
A13PYR47Y5MBR3	14	3	0
A150ZXWA479P8M	1	1	1
A15275I9GO2MH5	17	2	0
A14VEUOBULYGB6	57	2	1
A14WNOXXE6EAU4	4	1	1
A15CJ6ZOIU1865	10	3	0
A12PPSCHXIJYLJ	4	4	0
A15DV5LKZG33T2	28	1	0
A153LV20L0NTPJ	4	3	1
A15EH6NUFXZ2JC	0	0	1
A15FLF4SN5GI1O	2	1	0
A14XWAHMBDAC7N	24	2	1
A155RN4ZE2KSDO	44	4	0
A14ZXL4LOEC0ML	8	1	6
A12REATKNO3UGO	31	1	0
A151TCIACTVD3G	7	2	0
A12SCI05K62KI9	6	1	0
A152Y3NCBK0HOI	43	1	0
A14GUG0O427F5U	103	5	7
A1576WA0DTJ4LY	14	6	0
A175UOHOVXRYMW	1	3	2
A158VFL52O6FW8	0	1	2
A12T9B184T3GBC	12	2	0
A15ASPJDIOJAUO	1	0	1
A13QYVLBUSN1YA	16	3	2
A12UXDDZ6B2MR3	9	2	1
A15BIN3N30VTAB	10	3	1
A12WQA5KMC6A2H	4	3	0
A14IXNSJLZY08S	4	4	0
A1788XCPIKJBTB	39	9	2
A15CZWNRKP5JXM	1	2	0
A15HZOFI6PVJUV	9	1	1
A12XE98V7N4BQV	4	2	0
A14KKQBIVRUTIG	4	5	0
A15JQWZOG2UXGU	3	2	1
A179IEL746YSPW	11	1	3
A15LXL010KWQK6	11	4	0
A17ABQ8X7OGE0J	0	1	0
A15N0PZNVC1AOG	8	3	2
A14LA46JB54KCA	64	6	1
A12Z3P6W3M657S	5	1	4
A17BEUJXMJZK1	17	2	1
A154IP7K7KUPUV	106	21	3
A15DZL99PBY13V	4	2	0
A17D6W0TNK4Z7J	1	2	0
A156ECRUZNBJEO	4	2	1
A15OA3WQFGB6DV	4	3	0
A14MSTXUI8DOPI	12	2	2
A13SWDCWLKNJOS	3	3	1
A15EM6YTROPYGY	6	2	0
A14OUE2A44HFEP	0	2	1
A130NQUE5UD9TC	0	1	2
A1322GHJHVEY2D	21	2	0
A15FPY5VVBT7MQ	2	1	0
A13UE6Y36CA6O3	13	4	0
A13VZQ17Q2DLZI	19	4	1
A15PIYVINOW1EE	13	2	1
A15ID6ZZDBKA7L	0	1	1
A15KCUW2UGTH5E	0	2	0
A17EUNE7M6D0EO	128	3	6
A15M5Q6NO7MXHF	7	4	0
A14QIQLN0M4GC0	11	9	1
A14RIL5EA8NU84	2	1	1
A15N7EAVOUHLB6	0	2	0
A17GMVCMY7VOBA	39	6	1
A15OUBZY6W48V6	0	1	1
A13XGVE62KWKPH	11	2	0
A15PWO8ELUJPH3	9	2	0
A17JO5DLCJBQND	0	2	0
A14SIJHK88DXL5	3	2	1
A14UCVEUALARU0	7	3	1
A14VLD7OLTBT44	4	1	0
A15R12BEUSN44N	98	7	2
A17KQ9DMZ2XZ6J	26	5	7
A17LZ93GNNKYU5	9	2	0
A13YXV99KX36LZ	23	4	0
A15QYHQH80W30L	43	26	4
A15RU5PL74ABBP	18	2	2
A141GUY0RKEQGF	4	1	1
A14WS014KQGWZ8	1	6	1
A17N5FRV817OY9	2	2	1
A15RG2RJCIK1R5	6	2	1
A142D929LX16NS	20	5	0
A17NUW849FAAM0	0	1	0
A14XZ2SISGWA90	3	2	0
A143PN39KS66GC	19	1	0
A15SJAPFLPBL42	15	3	0
A157SBZF3WHPB8	30	7	1
A15TZ4UQ5CIL4Z	9	0	1
A15SG5HWDLDMTB	0	0	1
A150FUMHJAZ499	12	3	1
A159UIVBVIGD61	1	1	1
A15WQZK041T6II	15	4	0
A144J8H9CS6TYS	11	2	1
A145V6XRG123VW	3	3	0
A15XFOJQJTF46Z	2	2	0
A147I3OUHEPT8U	2	4	1
A15TT08YX06P6S	9	3	2
A17OSOO1PIUG7U	117	24	4
A17QMIIDHRHWA	2	1	0
A15B5R8HH1I7GD	29	1	2
A17RZBUVNJKQGX	33	0	1
A15VXHXOKI6LA4	2	2	1
A132RLN1CAQ316	11	4	2
A15X6NLX4ULY8R	0	1	1
A15Y3PXC7FH42	3	1	0
A1340JLYDM82AH	4	2	0
A15YXYYH2D1CEM	34	3	0
A135JA11A6O4O6	2	1	0
A136P8ATNT0ZQS	1	1	1
A15C6IFGT8DD4Q	45	7	1
A138SFDFM858HX	2	1	1
A14JEURPY1CXZB	48	15	6
A15D7XNSGQDM3B	14	3	0
A139WQNWQP7N8C	5	4	1
A13BA938W3D5UV	1	0	1
A1602WP8OHESZD	10	8	3
A13DWJT2LNSMRP	5	1	1
A161A4CBNQ3F8Z	0	2	0
A13G1GBA1950SS	5	1	0
A13HOJ1KB775YR	0	1	1
A13IZPEADR7FIK	3	2	0
A15EAI0SS8SA9K	6	3	0
A13KUOA589T54L	0	1	0
A14KNOZA82D5QH	96	8	9
A14LDLDQNC4AXF	1	1	0
A1625Z9BMKWEW5	45	5	2
A14NBYXRBADOGD	0	1	0
A148ZZRB82QLEM	106	27	4
A151V73MALL424	195	18	4
A1533JYDVL0Q	10	1	1
A1636P5GG48UH4	12	1	1
A13MTQOJDRYXZJ	4	2	0
A15FDJJKRFCC1D	19	3	0
A164KBVUSOSLH4	1	1	3
A154JEC50R6JPN	3	3	2
A13PJBBLQT0EG4	2	1	1
A1669C6CR74T9U	1	3	1
A15HDDEZ41PG6E	6	1	1
A156HV0L9EOAMI	19	2	0
A15YE79HFOIRH5	25	10	10
A14OYR0THYN98B	103	7	2
A15852TCHOG7ZL	9	2	0
A15Z41OAO3OPNR	46	3	1
A14QLBT2S7EPK4	0	1	0
A15A3FZHK6CUDX	5	0	1
A1609ULZ6G6RBE	12	2	1
A15IY4HOK9KRW6	3	3	0
A167CXQE475H1L	6	2	1
A15LASBQ5FQZKQ	14	3	0
A161HXWRYVOZ94	4	3	0
A168GQOHEJEENH	75	1	0
A15B9ZN7PLJ6P4	1	1	1
A15MP06LXXIBM8	7	2	1
A14BQAOTISBR7V	43	3	1
A14RLQJIOAAA75	24	3	1
A16B0VR12EPASH	0	1	0
A13QPHO2GIIWU8	16	1	2
A16CVZ5NBVPJIO	2	1	2
A14CVQ6A1SI77J	1	1	1
A162KR3DLQ4IFN	1	2	1
A15NV63WQE55L	27	3	0
A15CHA93SCKL34	55	1	1
A14SYBGNIDLK44	3	2	2
A163GABIFYL7AY	41	4	0
A14ULRE96GARYN	26	2	1
A14VVQGFYOEJV1	32	0	1
A14EVMD17W9V83	4	1	2
A15DNZ5Y8VN0MS	3	2	1
A15P34TBFX2ZLM	6	1	1
A165BDDVBZYEKC	2	2	1
A15EG66JXVD94F	26	1	0
A15QR95IRFBHYS	6	3	1
A14X9P0C8VS3PA	44	3	0
A14G9CE7BYUE4K	11	1	1
A15FKRMMU2F47I	10	2	1
A166GFPIAW695K	11	4	0
A14YER4JCA8HRX	2	3	1
A167IGUWUMICX5	1	2	1
A15HEIBUXEL14N	37	2	1
A14HX16Z3LV2W4	5	13	2
A15RDH99D6YW7W	0	4	1
A15S6MOP25A6CP	2	0	1
A15TK7JID3J283	4	1	1
A15IZ6OUUUTCME	13	2	2
A169DNROT1Y5V5	3	2	1
A15LIHVIEGAOUQ	36	0	1
A14JOII6TSHKW9	11	2	0
A14L3VUAWQ2K17	0	1	1
A15MWJLQRDVUW6	7	3	0
A14MGM62F272PK	29	5	3
A15O9BPESWY4ZD	2	1	1
A16BGN07JEN0TE	56	3	1
A15P77GU7CN74D	67	1	1
A14OBKJ4VYR1C1	0	1	0
A16DQBL01LJICO	24	0	1
A16ELV8DIYHGRD	11	1	1
A16FX1HFG7ML2G	46	1	0
A15QVMJD45Q3AE	6	1	0
A14PXA8ZKUO7H9	8	1	2
A15RELXN3V4RTY	1	1	0
A16GQPLFTFMJIN	11	2	0
A16IINB9YZUDLS	0	0	1
A14R481S1A8I7J	9	0	2
A13SE5S3XXORXT	139	13	11
A14S823JFDJJWZ	12	3	0
A15SDV9QWSI5HV	2	3	0
A15VHPHU0V8GOH	90	8	13
A15TSCYY4QS3BM	15	1	0
A16EJ34US8ONDO	17	4	1
A16FPY2MVLBEG0	32	2	1
A16GIH4QKRKURH	10	1	1
A16HJVXGF3SSYR	0	0	1
A15VJA44RZRYDW	1	2	1
A16KWSUOA2DSJ6	7	1	2
A15X33BDZ7EKHI	54	4	0
A15X5PSNHB37XA	12	1	1
A15XYL5Q5HLMNZ	0	0	1
A14T5P1GCR10BV	11	3	2
A16KZY9JX6CQ8F	28	8	3
A14UUX2ZBRB6JC	10	2	0
A15YRWXSXPNR2F	10	2	0
A14WG4I5A1ZE8F	1	2	0
A16MCBUL9ETSIW	1	1	1
A15ZE88EHDXLP2	0	1	1
A16O61AQLIMWBW	1	0	1
A16Q3RQ8ZNS7G2	10	0	1
A16MNKIJIHLVYU	49	3	4
A16RQ222ZQS28C	3	0	1
A14XLZABO0U1Z8	6	0	1
A150QS4IZB3XJ	98	19	2
A15Y0KC5WB1PS3	3	2	2
A16SSW5J5ETE26	9	3	0
A14ZV5HAGE5FPN	10	2	2
A16OLIU9V1P4LP	2	4	0
A16UF0PEZZ6HZ5	11	2	0
A16VSBFQ3KBPCV	1	3	0
A16QQ66B95P66N	6	2	0
A15YXRZG2YPDTO	9	4	2
A1517W5IBQREIK	3	2	1
A15ZFADOKUT851	2	1	1
A152IRQ5Q1QIQ9	1	1	1
A161A1TTHFDAO8	1	1	0
A13UDAIB4TYB0C	313	35	7
A1623OC3PTNODB	1	2	0
A16323MOIUPJDM	8	2	1
A154AIYPPSST9D	0	1	1
A16RUNHNMVXI76	71	8	1
A155XCKAN8TYLQ	10	1	1
A16XHXWSB0GYDF	88	4	3
A157GCYHZXNG7T	1	0	1
A16ZCR533WY5VI	1	3	0
A16TK89H7XM8DD	5	0	2
A16UONYCO8RRIL	19	0	1
A13VNYCAGUL0KY	6	3	0
A16WGP9QY079BC	2	1	1
A1599X74QNGA60	11	4	1
A16Y1H93OBCP3W	2	3	1
A16ZWFTYZCLDAR	3	2	0
A13X415Q1ODQUA	0	3	0
A171TF2ERSJYIU	17	1	2
A174PLG74Y0WAF	1	0	1
A15AZ0IHFYHE0R	60	3	0
A176O0NBU0SQGM	7	0	2
A13YVKCZC8HTZ4	0	1	0
A15BV3BXA5GOQ4	3	2	0
A141GFTISNH6AA	15	2	0
A15D51YH71INZN	18	3	0
A1642661YL68WG	3	3	0
A170S2FEA2U8N7	44	2	0
A1745SFTV3DKUS	9	0	1
A1668AD032PKH0	3	1	1
A142CA4VVLGC0K	23	4	0
A15E5FU2WINNIM	21	5	1
A176BF6FFMUIV4	16	1	0
A167B8FXXQHUVW	2	1	1
A143PDEG6DLDXZ	5	0	2
A144GMPHLWCZQE	10	0	1
A1685U4YIWKFAJ	23	3	1
A178JQ5H5XJRLM	4	1	1
A15F2LSM78TTTW	65	3	1
A145O33A1S9N4D	14	3	2
A147GPJKJH1UB2	10	0	1
A148PPLVEG36WT	15	1	1
A16AYK4H7DBIAE	1	0	3
A14BLNECPJ3U2C	8	4	1
A14CU9AGRUUKTG	3	2	1
A14EQEL96NK5W7	4	1	1
A14G9CAF7BKPW8	4	3	1
A14HUREOCGDYWA	0	2	0
A16CMOQ448Y43	32	7	0
A16EIL1ICE7QPS	14	0	1
A14JNMZ429JEZ0	0	1	1
A16FM9PYY8PX0V	32	1	0
A14KYXYUV1MMV2	14	3	1
A179Z7ZOBCU4B8	6	15	4
A16GH37FNUNR6D	17	1	1
A17AMMNQY6KTQG	18	2	1
A16HGUJJVUG3AB	1	1	0
A14M0TAAQOCEI8	2	1	2
A17BWT19KE0Z02	4	1	1
A14O6757M1HJNB	10	2	1
A15FY43OMSFA1R	173	18	2
A15IX4JXLB9VSH	5	1	1
A17DOOY57NBZ2U	53	8	0
A17G1JLRQ66XJX	0	1	1
A15KZO6SB63QDC	1	3	1
A15M9RQUEWWNTS	1	1	1
A17HSZSVQ4WNNZ	2	3	0
A15NQ8Y93MEL9L	2	4	0
A178YW56ZQL4WF	58	17	7
A17A4L3ALYVM4Z	17	0	1
A17AXQC8JG2DDU	2	3	0
A17C8W50J2V5L0	1	1	0
A160ZFE22Z8EZV	123	22	4
A15P0849E4NHIG	42	4	0
A17ERX93V3OGCC	3	4	0
A161VXZIMWWYT4	8	4	0
A15Q4V3Y75IBZA	0	2	0
A162X5OWKMPN6T	1	1	0
A17K2WQTRWLEMM	5	1	1
A14PNOYQQCBGWB	46	7	4
A163XFX56DS6HS	2	1	1
A15R5C2NG3T0K8	1	4	0
A165PHOYIX0061	3	2	1
A1671SA90C5UKT	4	0	1
A17KSJZPDSOY5K	18	6	2
A15RZW9QF0JPZK	3	0	1
A14QXPTYZ90Q7M	4	4	0
A1685DA5V9Z9YW	13	1	1
A15TAFEJHCD7P0	0	1	1
A16AN7T82Z04ZC	3	1	0
A151XJ2ZNET1WJ	28	25	11
A17MFLMA5K8JC2	1	3	2
A14S23K3NU6G3Y	2	0	3
A16CCWIOSVHO64	0	2	0
A17NQYKATEWE8A	9	0	1
A153AT8EDAXROT	14	3	0
A15V5D0REMICLZ	6	4	0
A17OA9LHISKMS8	3	0	1
A17GI749EUFMWU	3	2	1
A15WSXTCXIQVRW	19	2	0
A17PLV6M8707WQ	16	2	0
A155IU413VPYCT	18	2	1
A17RAQGR7XURBM	0	1	2
A156WWEIBG0EXM	3	2	1
A16E5OE4VJ1FK5	45	7	3
A158KBJEITJGQL	5	2	0
A15XUEXTCJUL6A	11	4	3
A16FC9ZHJV29F7	1	2	0
A15YITHY4NTTSQ	15	1	1
A17IV1N1MW8NF0	3	3	0
A15Z6LEX3MLU34	3	2	1
A160MZZSDE81Z1	6	3	0
A17KHGTH83F6IZ	21	1	0
A161RGKJSJKBYE	1	0	1
A162QIPU4TTOYL	0	1	1
A16GCMI7EQHORE	44	8	1
A163NO1LCL7XYP	3	2	0
A16HC2YHNOJ2UX	3	1	1
A165BL8YXYDE4J	0	1	2
A16JVZ67C5OJVY	61	20	5
A166MSRDC33Y2Y	5	1	2
A16MBQFC40R1JM	0	1	0
A16819P78AMLG7	0	0	2
A16JK36N6S0YNN	18	0	1
A14T4RYJH1CYDO	173	19	12
A16LU9GWIQEY3Y	21	3	2
A16O41ZVTTGSDK	15	4	1
A17LD2AH9K9GJD	71	1	1
A16A09TD81RN7U	15	4	1
A14UU9JBYYXYDR	14	1	2
A16PSDKKP45948	13	2	0
A17MTPKNE6GZJ7	6	4	2
A17TYBG9F2HE2U	25	19	2
A16BY2C4J2IZA6	4	4	1
A17VEJN54ZPIDO	2	1	1
A14WAMUNKFW60	14	2	2
A16RHBTTR28IHD	12	3	2
A16DZ52LC0SCG7	18	0	1
A16EVZQORWF6HR	1	2	0
A14XIGVYOSCAYM	40	0	1
A17NTTUEK7CJMN	22	2	0
A16SONX6KV5EIY	7	1	1
A17W9Q6XOBYQ76	39	3	1
A17OD7D6Y122GT	4	1	0
A14ZCFHI00YAPH	16	3	1
A16U0XIQ5SVW9S	9	1	2
A15130ONWBQJSW	18	1	0
A16VFLJAHRQ62M	0	3	1
A152CT0C6FNY31	31	1	0
A17PXOJYHHE4HB	23	2	0
A17XO5WZFTX2B8	0	0	3
A153N8DO46OZA8	0	1	1
A17RNFXP9GO002	8	5	1
A16WWJELL0MWJM	30	8	0
A17YY2SK7RH2OF	1	3	2
A17U3333VXO8PY	11	1	1
A155X7YLH76326	42	2	2
A17VQ1M3F9PILJ	16	3	0
A16YYYOWAN7LJI	35	5	0
A157DMV3P5XYYR	14	1	1
A1814X1CJGY2JR	0	2	1
A1590RA2SAGWC8	8	1	0
A182BD42IBRAOG	10	2	1
A15AXU49VGDVVH	6	3	1
A183NNNAS05JSG	0	1	0
A17WER66R17JEF	157	27	1
A1851SNMEX3QVY	8	2	1
A170L00YR287YT	5	2	1
A17XRFM18HQMY5	4	3	0
A16O5CC1YTZWEE	43	10	5
A172V3E090ZJ27	3	1	2
A1768DEFWR3DNL	1	0	1
A178B5JD19JZ6O	1	1	1
A179NNH1K2KMSP	0	3	1
A186IT50WNONRO	13	5	1
A1802OZOOHU8GB	2	2	1
A16G4AMQQK9299	39	7	8
A17AF6KVM9QLEZ	11	3	0
A1818Z4NIMYYPD	0	1	0
A187Z4GK9JSW6Q	5	2	1
A16GUH8WDZ460Z	2	1	1
A1836YQS5JQNYF	5	0	2
A16PT8F1CWWP27	33	0	3
A1841Q9GWWWH5Z	0	1	0
A17BGEG6PA53W1	21	4	2
A189ON0IYK1806	3	3	0
A18BAF59AOWK61	18	2	0
A16RI06ODDWTYM	3	4	0
A16SSSUPQP7JB	0	0	1
A16U9ER3DVG87V	3	0	1
A16VO1K1FOFIHA	0	1	0
A16X1AQY4YVRKE	4	1	1
A18CCPFWCGAFEJ	59	6	2
A15APNZDRPVHH4	74	28	3
A16Z99P40M25YT	38	2	1
A15BG0WDDJ59R2	0	0	1
A15CMS73PN7YB3	5	2	1
A170RO183WWWD4	2	1	1
A15DWMIOKC2JFM	7	1	1
A18DP0FT2OS4WN	6	2	0
A15EK10BLKAV5K	5	1	0
A1744DXRNNE8TL	15	2	1
A18F56MAS38UOM	0	3	0
A15BN1AMRT8FP1	223	29	13
A15FNVI8ZYER06	4	0	2
A18G4NS1MD2U4L	3	2	0
A15D1Z3T6MU2QE	1	1	1
A15E1HQ8FJ34AY	3	3	0
A15EO22XOH8D4J	3	1	1
A176AAACGYL2HJ	45	6	2
A15FXGI05GQ7QX	10	1	0
A178DC2ZWTQ07H	34	4	1
A18HNUKRRO6GPM	19	9	3
A15KGHP6PF95F1	19	3	3
A16J690RW5ALML	118	34	3
A16LCBXTOSIMCZ	3	2	1
A179T3JOFDVHL3	0	3	0
A15M6WPPEIPWGK	4	2	1
A16N3PX07F4VK	6	1	1
A185NOE8BOKOT	24	4	1
A17AFB2F0D7A9P	0	0	1
A18JI1981VCVKF	9	5	1
A186SBP82CF861	0	2	0
A15NP9ETWHBAGK	9	1	1
A17BJ3RTUL0WXU	6	4	0
A15OXVNY6WZY9L	9	4	0
A17DN0AX5R3BFV	8	2	1
A18KXGWVMHVO1O	0	2	2
A17FW3I6CJW3S0	13	2	0
A15Q40EB61T9KK	8	2	3
A17HG8IYY27M65	17	2	1
A15R4WCB5SYZRC	7	2	0
A188ENTN9XXLU	20	2	2
A189QEXYQWYDZ2	20	1	1
A18LW76H2OQ1KE	11	3	2
A18BQW44MKWHR1	4	1	1
A17K1IWHEQ5PW6	11	2	2
A17KRFZZ5F4OYB	2	2	0
A16PFD8QVFOQMG	20	5	0
A18N9O47IAB07I	13	3	1
A18CG5WZ7EUHMQ	12	2	1
A18OUAPTEYJ3JF	1	2	0
A15RV4R16CHH2U	10	1	1
A18QAVE34SBIT8	1	2	0
A16R2BKULXSI7B	19	2	1
A17M8FUHBZDX4S	4	3	0
A15SROHNARE7GC	7	1	2
A16SBVXWRP3KJV	6	1	1
A18DSGL2M34H53	60	3	0
A18FMRAH325C9W	3	2	0
A15I7H88LY3EG6	37	12	10
A16TO7EUUDQRLX	11	1	1
A15JVLRQPSC44M	6	1	0
A15LYSOM1ROUDP	14	3	0
A18RE9C51Q6VL7	22	1	1
A16V4JNI6JMH6G	9	1	0
A15N4F8VW2HITE	8	2	1
A16WMH4Z9O40F4	6	2	1
A18SOJ0DN7IBPR	43	1	1
A16Y4I2B3RES3E	4	3	1
A18TPOO7G7JOQQ	8	1	0
A18V4FUPTS3RTV	8	1	1
A18WPR1LR4NKLU	2	3	1
A15OR5U4R87RU4	20	2	0
A15PPIZYWX4GYW	10	1	1
A18YJKX90S8V3L	0	1	1
A15R05BRXD68XI	6	3	0
A18ZE7NTDYBCIQ	33	4	0
A15RLA0IS0DLE	7	9	2
A191A5UTJ6K99G	3	2	0
A17DIJKOYG916E	94	22	3
A193F3E5UK8TL	0	1	1
A170EOCWWXBLF5	2	4	3
A15UNUIQ3DKVO7	51	22	3
A15SG7UT2X6SQ6	0	2	1
A17F5305628CIZ	3	1	1
A15WR69VD5E5I1	14	2	1
A172RGNR1IH54H	28	0	1
A194O0TO77QRNZ	45	1	1
A15TY4V7N4MUKI	30	2	1
A17HAXMBGXCEH9	4	2	2
A195SQYBE50TR5	3	0	1
A15XFQEQAD0K12	3	1	0
A196RS4OJDRUFM	44	4	0
A175M8MXLO9FIA	30	2	0
A15YI49IXNWVN4	6	0	1
A198FOBTUSFF6U	4	0	2
A15Z6DU12HCENF	6	2	1
A17JSRJ6WHEF2B	6	2	0
A18GJ9MYYO6GCQ	112	21	5
A160C040QRCCU1	18	0	2
A17KR7NFZV6O83	4	4	0
A17NNPJQWTOJTB	14	3	2
A19A28RYAP8RHX	5	3	0
A161JTH8RRGBG3	16	2	0
A15WHS8RK6IP07	16	9	1
A162MP6CJ9H8VG	10	1	1
A19B8TCEFRT51C	17	3	0
A17M0U8X6HQWOF	21	2	0
A19C3O8ZS65QIP	7	1	2
A163LDD5AUYA2S	23	1	2
A18IA19GM36KWR	7	2	1
A15XCNYCWNLCB7	0	4	0
A165BG06BUQVPV	1	2	0
A15YE5FSLP39LG	0	1	0
